codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
280010,Amparo de São Francisco,571,212,0,0,492,199,0,0
280020,Aquidabã,3904,2004,0,0,3211,1592,0,0
280030,Aracaju,128375,55200,0,0,113246,38182,0,0
280040,Arauá,1502,811,0,0,1448,854,0,0
280050,Areia Branca,2541,1371,0,0,2151,1257,0,0
280060,Barra dos Coqueiros,4275,2195,0,0,3632,1618,0,0
280067,Boquim,4716,2746,0,0,4040,2270,0,0
280070,Brejo Grande,1978,458,0,0,1677,360,0,0
280100,Campo do Brito,3094,1954,0,0,2647,1748,0,0
280110,Canhoba,608,348,0,0,628,260,0,0
280120,Canindé de São Francisco,3390,1735,0,0,3228,1615,0,0
280130,Capela,5623,2093,0,0,4737,1696,0,0
280140,Carira,3622,2292,0,0,3419,2109,0,0
280150,Carmópolis,1681,861,0,0,1647,572,0,0
280160,Cedro de São João,1097,637,0,0,946,622,0,0
280170,Cristinápolis,2317,1367,0,0,1859,1143,0,0
280190,Cumbe,969,424,0,0,807,410,0,0
280200,Divina Pastora,747,407,0,0,590,395,0,0
280210,Estância,11668,5298,0,0,10260,3841,0,0
280220,Feira Nova,873,533,0,0,708,404,0,0
280230,Frei Paulo,2544,1505,0,0,2332,1404,0,0
280240,Gararu,1693,1063,0,0,1507,915,0,0
280250,General Maynard,538,303,0,0,494,280,0,0
280260,Gracho Cardoso,1113,703,0,0,993,632,0,0
280270,Ilha das Flores,1516,611,0,0,1322,565,0,0
280280,Indiaroba,2142,1082,0,0,1689,876,0,0
280290,Itabaiana,15097,8141,0,0,14125,6953,0,0
280300,Itabaianinha,5611,3031,0,0,4909,2587,0,0
280310,Itabi,1012,633,0,0,868,579,0,0
280320,Itaporanga d'Ajuda,4441,2476,0,0,4138,2050,0,0
280330,Japaratuba,3394,1749,0,0,2609,1456,0,0
280340,Japoatã,2549,1064,0,0,2287,961,0,0
280350,Lagarto,20040,10890,0,0,17177,8373,0,0
280360,Laranjeiras,6485,1855,0,0,4820,1568,0,0
280370,Macambira,1274,824,0,0,1102,710,0,0
280380,Malhada dos Bois,512,317,0,0,476,246,0,0
280390,Malhador,1931,1101,0,0,1672,977,0,0
280400,Maruim,2116,1251,0,0,1862,1070,0,0
280410,Moita Bonita,2225,1445,0,0,1958,1290,0,0
280420,Monte Alegre de Sergipe,1843,1124,0,0,1575,984,0,0
280430,Muribeca,1136,601,0,0,1006,457,0,0
280440,Neópolis,3125,1705,0,0,2574,1484,0,0
280445,Nossa Senhora Aparecida,1715,1170,0,0,1545,1054,0,0
280450,Nossa Senhora da Glória,5276,2671,0,0,4278,2288,0,0
280460,Nossa Senhora das Dores,4278,2648,0,0,3709,2375,0,0
280470,Nossa Senhora de Lourdes,1107,628,0,0,989,541,0,0
280480,Nossa Senhora do Socorro,21305,11215,0,0,16232,10222,0,0
280490,Pacatuba,1898,999,0,0,1682,891,0,0
280500,Pedra Mole,548,329,0,0,504,309,0,0
280510,Pedrinhas,1353,713,0,0,1195,560,0,0
280520,Pinhão,1205,761,0,0,1019,735,0,0
280530,Pirambu,1540,845,0,0,1350,788,0,0
280540,Poço Redondo,4731,2736,0,0,3684,2393,0,0
280550,Poço Verde,4606,2511,0,0,3921,2120,0,0
280560,Porto da Folha,4707,2547,0,0,4313,2657,0,0
280570,Propriá,4734,2123,0,0,4203,1855,0,0
280580,Riachão do Dantas,3428,1793,0,0,2983,1695,0,0
280590,Riachuelo,1560,799,0,0,1285,744,0,0
280600,Ribeirópolis,3388,2183,0,0,3109,2018,0,0
280610,Rosário do Catete,1409,874,0,0,1207,765,0,0
280620,Salgado,3052,1927,0,0,2725,1846,0,0
280630,Santa Luzia do Itanhy,4466,855,0,0,3220,653,0,0
280650,Santa Rosa de Lima,892,472,0,0,607,383,0,0
280640,Santana do São Francisco,688,403,0,0,871,445,0,0
280660,Santo Amaro das Brotas,1793,1063,0,0,1625,719,0,0
280670,São Cristóvão,11912,6052,0,0,9360,4662,0,0
280680,São Domingos,1851,1146,0,0,1713,1017,0,0
280690,São Francisco,578,328,0,0,494,293,0,0
280700,São Miguel do Aleixo,719,459,0,0,630,373,0,0
280710,Simão Dias,7145,3830,0,0,6442,3145,0,0
280720,Siriri,1518,893,0,0,1268,806,0,0
280730,Telha,499,289,0,0,447,273,0,0
280740,Tobias Barreto,8707,4857,0,0,7661,4536,0,0
280750,Tomar do Geru,1816,966,0,0,1446,823,0,0
280760,Umbaúba,3403,1818,0,0,2757,1629,0,0
