codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
280010,Amparo de São Francisco,1669,1235,30,0,1558,1080,30,0
280020,Aquidabã,15239,9036,210,0,12688,6211,210,0
280030,Aracaju,481706,295612,12715,0,450314,224508,12589,0
280040,Arauá,6797,4289,100,0,6738,3275,102,0
280050,Areia Branca,12664,7554,185,0,12284,6202,198,0
280060,Barra dos Coqueiros,20559,10922,845,0,20325,8564,967,0
280067,Boquim,18917,10162,255,0,16604,8487,252,0
280070,Brejo Grande,5384,3886,75,0,5052,2459,75,0
280100,Campo do Brito,12772,7549,175,0,11464,6071,175,0
280110,Canhoba,2803,2061,40,0,2534,1342,40,0
280120,Canindé de São Francisco,19040,8120,275,0,17187,6795,275,0
280130,Capela,23577,13010,315,0,20110,7747,357,0
280140,Carira,15163,9025,195,0,14270,7327,194,0
280150,Carmópolis,10703,5226,155,0,9131,3258,155,0
280160,Cedro de São João,4140,2814,60,0,3803,2063,60,0
280170,Cristinápolis,11703,6677,165,0,10605,3985,165,0
280190,Cumbe,2940,2074,45,0,2776,1738,45,0
280200,Divina Pastora,3414,2183,50,0,3083,1861,50,0
280210,Estância,47108,25155,2500,0,41897,20773,2510,0
280220,Feira Nova,3894,2502,55,0,3404,1893,57,0
280230,Frei Paulo,10539,6100,150,0,10805,5843,150,0
280240,Gararu,7958,4960,120,0,7284,3309,115,0
280250,General Maynard,2276,1535,35,0,2089,1400,35,0
280260,Gracho Cardoso,4149,2725,65,0,3960,1568,71,0
280270,Ilha das Flores,5581,3701,80,0,5029,2761,80,0
280280,Indiaroba,11345,5977,145,0,10874,4346,147,0
280290,Itabaiana,65779,33426,2400,0,65255,29598,2430,0
280300,Itabaianinha,27969,14282,370,0,26234,11640,370,0
280310,Itabi,3654,2507,55,0,3305,1836,56,0
280320,Itaporanga d'Ajuda,23229,11601,330,0,21288,9097,330,0
280330,Japaratuba,12676,7579,175,0,11458,5698,175,0
280340,Japoatã,8936,5418,135,0,8399,3728,154,0
280350,Lagarto,74356,42448,2500,0,69875,35861,2510,0
280360,Laranjeiras,20367,12739,490,0,20889,10503,502,0
280370,Macambira,4994,3170,70,0,4796,2986,70,0
280380,Malhada dos Bois,2473,1726,40,0,2076,723,43,0
280390,Malhador,8806,5231,120,0,8078,3783,119,0
280400,Maruim,11199,5305,165,0,10234,4310,165,0
280410,Moita Bonita,8371,5317,125,0,8377,4932,138,0
280420,Monte Alegre de Sergipe,9893,5589,135,0,8709,3427,135,0
280430,Muribeca,5350,3184,75,0,5456,2569,75,0
280440,Neópolis,12827,7806,175,0,10750,4398,175,0
280445,Nossa Senhora Aparecida,6439,4028,95,0,6190,3422,111,0
280450,Nossa Senhora da Glória,25171,13158,1000,0,23397,10165,968,0
280460,Nossa Senhora das Dores,18541,10141,245,0,16985,8168,245,0
280470,Nossa Senhora de Lourdes,4495,3043,60,0,4384,2247,53,0
280480,Nossa Senhora do Socorro,122292,57156,4100,0,111870,45518,4175,0
280490,Pacatuba,9543,5331,130,0,8871,4664,136,0
280500,Pedra Mole,2207,1498,40,0,2018,1367,42,0
280510,Pedrinhas,6602,3879,90,0,5594,2777,91,0
280520,Pinhão,4737,3045,65,0,4196,2443,73,0
280530,Pirambu,6210,4048,80,0,6005,3193,80,0
280540,Poço Redondo,21722,10658,280,0,19827,8270,279,0
280550,Poço Verde,17380,10633,210,0,15325,7110,206,0
280560,Porto da Folha,19190,10907,265,0,17838,9612,268,0
280570,Propriá,20749,11828,255,0,20236,10115,258,0
280580,Riachão do Dantas,13732,8194,185,0,12479,6597,183,0
280590,Riachuelo,6655,4285,100,0,6037,3046,100,0
280600,Ribeirópolis,13526,8042,200,0,12579,7404,197,0
280610,Rosário do Catete,7381,4374,105,0,6725,3298,111,0
280620,Salgado,14045,8345,200,0,12869,6546,200,0
280630,Santa Luzia do Itanhy,9262,7336,120,0,8396,5048,112,0
280640,Santana do São Francisco,5068,2148,85,0,4846,2371,85,0
280650,Santa Rosa de Lima,2732,2374,35,0,2744,1559,35,0
280660,Santo Amaro das Brotas,8033,5156,125,0,7865,3929,125,0
280670,São Cristóvão,61414,36472,2385,0,57957,19034,2384,0
280680,São Domingos,7761,4486,110,0,6543,3762,107,0
280690,São Francisco,2624,1644,40,0,2236,1173,40,0
280700,São Miguel do Aleixo,2845,1984,40,0,2687,1406,54,0
280710,Simão Dias,28905,16159,1050,0,26249,12757,1070,0
280720,Siriri,5754,3683,75,0,5145,3130,75,0
280730,Telha,2225,1417,45,0,2140,1224,46,0
280740,Tobias Barreto,36144,19584,1160,0,35442,17044,1187,0
280750,Tomar do Geru,9349,5339,135,0,7299,3501,139,0
280760,Umbaúba,17073,9586,240,0,15422,6834,237,0
