codigo_municipio,nome_municipio,enviadas_dose1,enviadas_dose2,enviadas_dose_unica,enviadas_dose_reforco,aplicadas_dose1,aplicadas_dose2,aplicadas_dose_unica,aplicadas_dose_reforco
280010,Amparo de São Francisco,950,306,0,0,824,238,0,0
280020,Aquidabã,6808,2964,0,0,5245,2333,0,0
280030,Aracaju,233969,93970,0,0,184057,59516,0,0
280040,Arauá,2715,1081,0,0,2248,1066,0,0
280050,Areia Branca,5400,1701,0,0,5161,1519,0,0
280060,Barra dos Coqueiros,8368,3605,0,0,6884,2867,0,0
280067,Boquim,7876,3436,0,0,6637,3038,0,0
280070,Brejo Grande,2833,628,0,0,2258,525,0,0
280100,Campo do Brito,5336,2325,0,0,4898,2035,0,0
280110,Canhoba,1140,458,0,0,904,362,0,0
280120,Canindé de São Francisco,6121,1975,0,0,6439,1896,0,0
280130,Capela,9906,3563,0,0,7391,2370,0,0
280140,Carira,6230,2812,0,0,6222,2702,0,0
280150,Carmópolis,3300,1081,0,0,2803,735,0,0
280160,Cedro de São João,1949,839,0,0,1680,836,0,0
280170,Cristinápolis,4270,2037,0,0,3151,1701,0,0
280190,Cumbe,1473,534,0,0,1258,512,0,0
280200,Divina Pastora,1390,500,0,0,1301,477,0,0
280210,Estância,21375,8448,0,0,18510,5601,0,0
280220,Feira Nova,1578,623,0,0,1284,562,0,0
280230,Frei Paulo,4476,1675,0,0,4566,1582,0,0
280240,Gararu,3156,1368,0,0,2258,1191,0,0
280250,General Maynard,947,392,0,0,938,376,0,0
280260,Gracho Cardoso,1877,823,0,0,1780,793,0,0
280270,Ilha das Flores,2505,791,0,0,2104,739,0,0
280280,Indiaroba,3958,1452,0,0,2868,1215,0,0
280290,Itabaiana,27982,9951,0,0,27844,7638,0,0
280300,Itabaianinha,10638,3851,0,0,10255,3711,0,0
280310,Itabi,1768,703,0,0,1458,669,0,0
280320,Itaporanga d'Ajuda,8139,3716,0,0,7733,3209,0,0
280330,Japaratuba,5580,2249,0,0,4573,1927,0,0
280340,Japoatã,4172,1394,0,0,2923,1197,0,0
280350,Lagarto,35268,13240,0,0,28871,10920,0,0
280360,Laranjeiras,9543,2515,0,0,8410,2250,0,0
280370,Macambira,2138,935,0,0,2026,905,0,0
280380,Malhada dos Bois,962,547,0,0,867,367,0,0
280390,Malhador,3551,1316,0,0,3063,1157,0,0
280400,Maruim,3788,1561,0,0,3434,1285,0,0
280410,Moita Bonita,3890,1945,0,0,3976,1642,0,0
280420,Monte Alegre de Sergipe,3401,1578,0,0,2693,1343,0,0
280430,Muribeca,2063,1021,0,0,1772,822,0,0
280440,Neópolis,5507,2365,0,0,4086,1848,0,0
280445,Nossa Senhora Aparecida,2892,1364,0,0,2875,1329,0,0
280450,Nossa Senhora da Glória,10654,3881,0,0,7808,3922,0,0
280460,Nossa Senhora das Dores,7599,3078,0,0,6357,2608,0,0
280470,Nossa Senhora de Lourdes,2014,891,0,0,1927,757,0,0
280480,Nossa Senhora do Socorro,43212,15885,0,0,39463,12807,0,0
280490,Pacatuba,3510,1349,0,0,3480,1264,0,0
280500,Pedra Mole,972,379,0,0,969,344,0,0
280510,Pedrinhas,2438,1053,0,0,2151,957,0,0
280520,Pinhão,2022,931,0,0,1789,883,0,0
280530,Pirambu,2751,985,0,0,2823,843,0,0
280540,Poço Redondo,8167,3126,0,0,7343,3276,0,0
280550,Poço Verde,7625,3541,0,0,6908,3026,0,0
280560,Porto da Folha,7935,3237,0,0,7401,3090,0,0
280570,Propriá,9361,3343,0,0,8457,2772,0,0
280580,Riachão do Dantas,5527,2313,0,0,5283,2137,0,0
280590,Riachuelo,2789,1000,0,0,2464,925,0,0
280600,Ribeirópolis,5756,2443,0,0,5672,2306,0,0
280610,Rosário do Catete,2624,984,0,0,2282,891,0,0
280620,Salgado,5790,2277,0,0,5239,2100,0,0
280630,Santa Luzia do Itanhy,5537,1015,0,0,4106,731,0,0
280650,Santa Rosa de Lima,1310,547,0,0,1147,515,0,0
280640,Santana do São Francisco,1637,612,0,0,1558,580,0,0
280660,Santo Amaro das Brotas,2999,1653,0,0,2686,1404,0,0
280670,São Cristóvão,29322,7432,0,0,22239,6772,0,0
280680,São Domingos,3212,1347,0,0,3010,1269,0,0
280690,São Francisco,1007,418,0,0,784,410,0,0
280700,São Miguel do Aleixo,1263,599,0,0,1209,513,0,0
280710,Simão Dias,12563,5390,0,0,11539,4643,0,0
280720,Siriri,2450,973,0,0,2139,915,0,0
280730,Telha,882,369,0,0,881,367,0,0
280740,Tobias Barreto,16781,6537,0,0,13998,5914,0,0
280750,Tomar do Geru,3309,1336,0,0,2428,1120,0,0
280760,Umbaúba,6806,2238,0,0,5503,1926,0,0
